,id,range,Battery Level (%),Latitude (°),Longitude (°),speed,Maintenance Cost ($),Charging Cost ($),Pin Code,Working Condition,Charging Status,Energy Consumed (kWh),Fast Charge Speed (kW),status,Date,dvr,Make,mgr,Acceleration 0 - 100 km/h,Top Speed,ER,Total Power,Total Torque,Drive,BC,Length,Width,Height,Wheelbase,Gross Vehicle Weight (GVWR),Max. Payload,Cargo Volume,Seats,km
1110,1,179.77499999999998,57,35.540479,79.019944,97,226,30,457915,1,0,35.955,128,1,2023-04-08,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,112646.0
1111,1,179.77499999999998,57,35.540479,79.019944,97,226,30,457915,1,0,35.955,128,1,2023-04-08,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,108283.0
1112,1,298.305,89,17.648164,79.297236,72,228,29,618059,1,1,59.661,88,1,2023-02-13,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,177277.0
1113,1,298.305,89,17.648164,79.297236,72,228,29,618059,1,1,59.661,88,1,2023-02-13,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,171039.0
1114,1,236.64749999999998,72,36.559455,82.40116,98,274,28,650613,1,0,47.329499999999996,139,0,2023-03-22,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,141093.0
1115,1,236.64749999999998,72,36.559455,82.40116,98,274,28,650613,1,0,47.329499999999996,139,0,2023-03-22,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,144958.0
1116,1,178.27499999999998,57,28.259246,83.908604,101,185,31,551273,1,0,35.654999999999994,94,1,2023-10-24,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,113376.0
1117,1,178.27499999999998,57,28.259246,83.908604,101,185,31,551273,1,0,35.654999999999994,94,1,2023-10-24,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,106287.0
1118,1,339.0075,98,30.427418,87.606974,41,202,34,693227,1,0,67.80149999999999,64,1,2023-05-20,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,196190.0
1119,1,339.0075,98,30.427418,87.606974,41,202,34,693227,1,0,67.80149999999999,64,1,2023-05-20,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,194644.0
1120,1,40.716,19,8.536336,84.894579,106,55,29,332025,1,1,5.0895,99,0,2023-01-22,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,33201.0
1121,1,40.716,19,8.536336,84.894579,106,55,29,332025,1,1,5.0895,99,0,2023-01-22,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,27056.0
1122,1,204.06,43,21.352435,78.941819,104,203,15,504797,1,1,25.5075,99,0,2023-05-18,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,87988.0
1123,1,204.06,43,21.352435,78.941819,104,203,15,504797,1,1,25.5075,99,0,2023-05-18,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,85842.0
1124,1,265.23749999999995,80,15.965794,92.241287,44,185,21,250697,1,1,53.04749999999999,101,1,2023-09-15,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,154500.0
1125,1,265.23749999999995,80,15.965794,92.241287,44,185,21,250697,1,1,53.04749999999999,101,1,2023-09-15,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,153397.0
1126,1,266.2275,80,23.300314,81.015677,75,162,35,273342,0,0,53.2455,91,0,2023-10-16,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,159340.0
1127,1,266.2275,80,23.300314,81.015677,75,162,35,273342,0,0,53.2455,91,0,2023-10-16,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,160565.0
1128,1,109.128,29,25.553942,91.451412,63,53,33,670601,1,0,13.641,113,1,2023-02-17,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,48683.0
1129,1,109.128,29,25.553942,91.451412,63,53,33,670601,1,0,13.641,113,1,2023-02-17,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,48208.0
1130,1,21.54,15,14.945182,71.905793,98,84,10,612435,1,0,2.6925,138,0,2023-03-07,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,20000.0
1131,1,21.54,15,14.945182,71.905793,98,84,10,612435,1,0,2.6925,138,0,2023-03-07,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,24195.0
1132,1,188.39249999999998,61,17.641815,68.399899,68,115,12,540561,1,0,37.6785,123,0,2023-02-14,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,118654.0
1133,1,188.39249999999998,61,17.641815,68.399899,68,115,12,540561,1,0,37.6785,123,0,2023-02-14,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,110738.0
1134,1,37.536,19,36.359721,81.305463,104,247,32,878723,1,0,4.692,72,0,2023-04-16,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,30177.0
1135,1,37.536,19,36.359721,81.305463,104,247,32,878723,1,0,4.692,72,0,2023-04-16,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,31737.0
1136,1,186.5025,58,17.919737,81.687564,93,165,25,985747,1,1,37.3005,136,0,2023-09-15,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,110691.0
1137,1,186.5025,58,17.919737,81.687564,93,165,25,985747,1,1,37.3005,136,0,2023-09-15,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,113197.0
1138,1,241.635,73,11.722728,86.781233,101,165,30,340730,1,1,48.327,101,1,2023-12-06,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,145929.0
1139,1,241.635,73,11.722728,86.781233,101,165,30,340730,1,1,48.327,101,1,2023-12-06,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,142249.0
1140,1,96.396,25,10.823825,92.776858,60,133,38,312613,1,1,12.0495,130,0,2023-06-19,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,52319.0
1141,1,96.396,25,10.823825,92.776858,60,133,38,312613,1,1,12.0495,130,0,2023-06-19,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,45974.0
1142,1,183.43200000000002,39,19.638935,76.945931,97,292,40,610829,1,1,22.929000000000002,60,1,2023-06-14,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,75461.0
1143,1,183.43200000000002,39,19.638935,76.945931,97,292,40,610829,1,1,22.929000000000002,60,1,2023-06-14,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,74218.0
1144,1,125.03999999999999,30,27.211408,80.645702,120,208,29,136383,1,1,15.629999999999999,105,1,2023-08-29,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,52284.0
1145,1,125.03999999999999,30,27.211408,80.645702,120,208,29,136383,1,1,15.629999999999999,105,1,2023-08-29,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,59890.0
1146,1,277.14,83,15.52025,75.231227,96,71,5,506153,1,0,55.428,137,1,2023-11-28,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,159033.0
1147,1,277.14,83,15.52025,75.231227,96,71,5,506153,1,0,55.428,137,1,2023-11-28,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,165488.0
1148,1,246.108,50,11.26241,76.007433,100,182,5,833629,1,1,30.7635,56,1,2023-12-16,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,95538.0
1149,1,246.108,50,11.26241,76.007433,100,182,5,833629,1,1,30.7635,56,1,2023-12-16,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,92759.0
1150,1,167.655,55,26.082868,83.237752,104,167,25,560620,1,0,33.531,83,1,2023-04-18,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,101363.0
1151,1,167.655,55,26.082868,83.237752,104,167,25,560620,1,0,33.531,83,1,2023-04-18,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,105340.0
1152,1,189.4575,60,26.006413,90.859941,110,206,11,596488,1,1,37.8915,58,1,2023-04-21,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,120329.0
1153,1,189.4575,60,26.006413,90.859941,110,206,11,596488,1,1,37.8915,58,1,2023-04-21,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,115607.0
1154,1,225.2475,71,34.883657,85.830779,88,296,31,728385,1,1,45.049499999999995,69,1,2023-10-13,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,139601.0
1155,1,225.2475,71,34.883657,85.830779,88,296,31,728385,1,1,45.049499999999995,69,1,2023-10-13,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,139488.0
1156,1,188.28,58,24.462293,94.633168,68,292,8,753547,1,1,37.656,86,0,2023-01-07,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,115993.0
1157,1,188.28,58,24.462293,94.633168,68,292,8,753547,1,1,37.656,86,0,2023-01-07,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,118217.0
1158,1,305.7975,88,33.279018,74.07293,112,121,13,492686,1,1,61.1595,91,1,2023-04-06,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,173017.0
1159,1,305.7975,88,33.279018,74.07293,112,121,13,492686,1,1,61.1595,91,1,2023-04-06,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,176330.0
1160,1,12.468,15,35.425976,78.332235,87,90,22,850605,1,0,1.5585,76,1,2023-12-30,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,22205.0
1161,1,12.468,15,35.425976,78.332235,87,90,22,850605,1,0,1.5585,76,1,2023-12-30,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,20000.0
1162,1,139.5,35,13.882777,94.851595,70,186,38,266149,1,1,17.4375,137,1,2023-05-08,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,62431.0
1163,1,139.5,35,13.882777,94.851595,70,186,38,266149,1,1,17.4375,137,1,2023-05-08,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,60100.0
1164,1,130.61999999999998,34,26.466097,91.930832,51,147,12,354331,1,1,16.327499999999997,69,1,2023-02-11,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,60979.0
1165,1,130.61999999999998,34,26.466097,91.930832,51,147,12,354331,1,1,16.327499999999997,69,1,2023-02-11,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,58668.0
1166,1,100.476,26,12.352429,91.037588,85,297,34,652565,1,1,12.5595,94,0,2023-03-13,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,48368.0
1167,1,100.476,26,12.352429,91.037588,85,297,34,652565,1,1,12.5595,94,0,2023-03-13,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,46457.0
1168,1,249.4725,77,11.999195,68.954736,50,200,33,764191,1,0,49.8945,76,1,2023-12-21,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,146498.0
1169,1,249.4725,77,11.999195,68.954736,50,200,33,764191,1,0,49.8945,76,1,2023-12-21,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,145181.0
1170,1,35.748,18,19.673215,75.933704,73,230,26,487587,1,0,4.4685,57,1,2023-09-14,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,30844.0
1171,1,35.748,18,19.673215,75.933704,73,230,26,487587,1,0,4.4685,57,1,2023-09-14,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,32010.0
1172,1,245.916,52,8.781572,83.019615,69,100,18,133226,1,0,30.7395,132,0,2023-07-27,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,96159.0
1173,1,245.916,52,8.781572,83.019615,69,100,18,133226,1,0,30.7395,132,0,2023-07-27,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,99909.0
1174,1,214.46249999999998,68,34.962575,71.833284,58,203,37,442783,1,1,42.8925,133,0,2023-04-05,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,127923.0
1175,1,214.46249999999998,68,34.962575,71.833284,58,203,37,442783,1,1,42.8925,133,0,2023-04-05,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,125721.0
1176,1,265.95000000000005,81,25.067955,87.28361,94,176,24,961000,1,0,53.190000000000005,77,1,2023-12-22,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,159844.0
1177,1,265.95000000000005,81,25.067955,87.28361,94,176,24,961000,1,0,53.190000000000005,77,1,2023-12-22,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,158606.0
1178,1,196.392,44,26.846341,83.596345,105,197,26,226880,0,0,24.549,116,0,2023-11-24,deepak,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,84673.0
1179,1,196.392,44,26.846341,83.596345,105,197,26,226880,0,0,24.549,116,0,2023-11-24,shwetha,Tesla1,Mark,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,85298.0
1180,5,181.22400000000002,42,24.275673,73.054975,47,54,8,833445,1,1,22.653000000000002,80,0,2023-04-04,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,79609.0
1181,5,181.22400000000002,42,24.275673,73.054975,47,54,8,833445,1,1,22.653000000000002,80,0,2023-04-04,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,76662.0
1182,5,257.892,51,27.260199,82.591922,42,182,19,757322,1,1,32.2365,67,0,2023-08-25,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,105298.0
1183,5,257.892,51,27.260199,82.591922,42,182,19,757322,1,1,32.2365,67,0,2023-08-25,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,101199.0
1184,5,173.76,54,25.289913,94.434887,60,263,22,226068,1,1,34.752,89,0,2023-01-27,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,104547.0
1185,5,173.76,54,25.289913,94.434887,60,263,22,226068,1,1,34.752,89,0,2023-01-27,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,107932.0
1186,5,24.348,15,31.220929,78.495488,110,215,24,990971,1,1,3.0435,150,0,2023-04-24,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,25474.0
1187,5,24.348,15,31.220929,78.495488,110,215,24,990971,1,1,3.0435,150,0,2023-04-24,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,25714.0
1188,5,192.9975,60,35.509338,86.628842,116,159,20,187620,1,1,38.5995,111,1,2023-01-15,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,113710.0
1189,5,192.9975,60,35.509338,86.628842,116,159,20,187620,1,1,38.5995,111,1,2023-01-15,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,112945.0
1190,5,295.38750000000005,86,8.533167,81.518397,78,53,23,962305,1,1,59.0775,117,0,2023-04-22,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,170587.0
1191,5,295.38750000000005,86,8.533167,81.518397,78,53,23,962305,1,1,59.0775,117,0,2023-04-22,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,176030.0
1192,5,262.2525,78,17.863866,74.827345,47,124,5,704325,1,1,52.4505,85,1,2023-01-29,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,154631.0
1193,5,262.2525,78,17.863866,74.827345,47,124,5,704325,1,1,52.4505,85,1,2023-01-29,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,150785.0
1194,5,247.42499999999998,73,34.112341,84.662107,76,125,15,753787,1,1,49.48499999999999,75,1,2023-11-12,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,144051.0
1195,5,247.42499999999998,73,34.112341,84.662107,76,125,15,753787,1,1,49.48499999999999,75,1,2023-11-12,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,150396.0
1196,5,195.684,42,15.505102,94.17363,120,213,36,388574,1,1,24.4605,124,1,2023-12-12,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,77654.0
1197,5,195.684,42,15.505102,94.17363,120,213,36,388574,1,1,24.4605,124,1,2023-12-12,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,77632.0
1198,5,259.1925,78,25.377885,77.218158,57,106,29,988243,1,1,51.838499999999996,113,0,2023-06-27,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,152728.0
1199,5,259.1925,78,25.377885,77.218158,57,106,29,988243,1,1,51.838499999999996,113,0,2023-06-27,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,149777.0
1200,5,168.14249999999998,53,19.389935,81.012023,98,187,17,603290,1,1,33.628499999999995,73,0,2023-02-10,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,100442.0
1201,5,168.14249999999998,53,19.389935,81.012023,98,187,17,603290,1,1,33.628499999999995,73,0,2023-02-10,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,107647.0
1202,5,81.54,25,30.343221,89.3731,98,87,17,305297,1,1,10.1925,92,1,2023-09-06,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,40222.0
1203,5,81.54,25,30.343221,89.3731,98,87,17,305297,1,1,10.1925,92,1,2023-09-06,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,38979.0
1204,5,118.99199999999999,29,26.307541,68.092214,88,227,11,999497,1,1,14.873999999999999,125,1,2023-06-08,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,52099.0
1205,5,118.99199999999999,29,26.307541,68.092214,88,227,11,999497,1,1,14.873999999999999,125,1,2023-06-08,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,52451.0
1206,5,250.9275,76,18.699282,95.84689,46,194,13,972436,1,1,50.1855,113,1,2023-06-11,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,148376.0
1207,5,250.9275,76,18.699282,95.84689,46,194,13,972436,1,1,50.1855,113,1,2023-06-11,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,144352.0
1208,5,204.04500000000002,65,12.246508,68.264668,55,174,30,597820,1,1,40.809,83,0,2023-12-22,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,127961.0
1209,5,204.04500000000002,65,12.246508,68.264668,55,174,30,597820,1,1,40.809,83,0,2023-12-22,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,121629.0
1210,5,294.7575,88,11.739544,94.862166,61,76,20,390184,1,1,58.951499999999996,104,1,2023-08-07,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,174329.0
1211,5,294.7575,88,11.739544,94.862166,61,76,20,390184,1,1,58.951499999999996,104,1,2023-08-07,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,174382.0
1212,5,226.212,46,33.710043,72.722803,91,284,36,477489,1,1,28.2765,90,0,2023-05-20,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,91939.0
1213,5,226.212,46,33.710043,72.722803,91,284,36,477489,1,1,28.2765,90,0,2023-05-20,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,90774.0
1214,5,217.46249999999998,69,19.668913,92.153636,40,224,5,767477,1,0,43.4925,138,1,2023-01-21,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,127307.0
1215,5,217.46249999999998,69,19.668913,92.153636,40,224,5,767477,1,0,43.4925,138,1,2023-01-21,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,135125.0
1216,5,139.392,32,18.14574,80.966725,59,266,9,776012,1,1,17.424,67,1,2023-01-31,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,61726.0
1217,5,139.392,32,18.14574,80.966725,59,266,9,776012,1,1,17.424,67,1,2023-01-31,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,65595.0
1218,5,56.472,20,14.333981,91.254022,99,160,23,979650,1,1,7.059,100,1,2023-01-10,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,38048.0
1219,5,56.472,20,14.333981,91.254022,99,160,23,979650,1,1,7.059,100,1,2023-01-10,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,33550.0
1220,5,265.59749999999997,78,19.272881,69.841413,75,52,40,237791,1,1,53.119499999999995,77,1,2023-03-14,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,154558.0
1221,5,265.59749999999997,78,19.272881,69.841413,75,52,40,237791,1,1,53.119499999999995,77,1,2023-03-14,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,152916.0
1222,5,67.28399999999999,23,8.475069,73.708691,55,240,20,418655,1,1,8.410499999999999,67,0,2023-11-14,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,35040.0
1223,5,67.28399999999999,23,8.475069,73.708691,55,240,20,418655,1,1,8.410499999999999,67,0,2023-11-14,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,39012.0
1224,5,200.112,42,30.749086,93.53894,59,249,17,511534,1,1,25.014,130,0,2023-12-16,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,84717.0
1225,5,200.112,42,30.749086,93.53894,59,249,17,511534,1,1,25.014,130,0,2023-12-16,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,84809.0
1226,5,182.664,41,16.134037,90.177015,72,265,15,331300,1,1,22.833,147,0,2023-04-17,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,75081.0
1227,5,182.664,41,16.134037,90.177015,72,265,15,331300,1,1,22.833,147,0,2023-04-17,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,74484.0
1228,5,324.8775,93,19.975637,91.456644,105,220,17,808009,1,1,64.9755,106,0,2023-03-12,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,185888.0
1229,5,324.8775,93,19.975637,91.456644,105,220,17,808009,1,1,64.9755,106,0,2023-03-12,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,188310.0
1230,5,72.05999999999999,22,19.860981,81.000281,89,247,17,764770,1,0,9.007499999999999,128,0,2023-03-21,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,41996.0
1231,5,72.05999999999999,22,19.860981,81.000281,89,247,17,764770,1,0,9.007499999999999,128,0,2023-03-21,kohli,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,42582.0
1232,5,306.9225,92,28.257385,84.527899,119,195,31,694738,1,1,61.3845,130,0,2023-11-28,mahendra,Polestar,mathew,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,179948.0
